les monstres d'halloween
le monstre
la pleine lune
le loup garou
le diable
le fantome
la momie
le vampire
le sang
le squelette
l'os
le bonbon (2 écritures)
la sorcière
le sorcier
le déguisement
le cosplay
le balai
l'esprit (2 possibilités)
le masque
la chauve-souris
la maison hantée
la tombe
le cimetière
la bougie
le zombie
le mort-vivant
la citrouille
