les repères spatiaux
le nord
le sud
l'est
l'ouest
la droite
la gauche
le dessus
le dessous
le devant
l'arrière
l'intérieur (et le milieu)
l'extérieur
l'intervalle
le fond
l'endroit
l'envers
le côté
la proximité (repère spatial)
le voisinage
les alentours
