les vêtements du quotidien
la chemise
le T-shirt
le pull-over
la veste
le pantalon
le jeans
la ceinture
la chaussure
la geta
la chaussure de sport (2 écritures)
la chaussette
les collants
le slip
le calecon
la culotte (2 écritures)
le soutien-gorge
la jupe
la minijupe
la robe
le survêtement
le manteau (2 écritures)
le chapeau
la casquette
le gant
l'écharpe (2 écritures)
la cravate
le noeud papillon
