le rouge
le bleu
le jaune
l'orange (2 écritures)
le violet
le vert
le blanc
le noir
le gris
le rose
le marron
le beige
le mauve
le magenta
le cramoisi
le cyan
le bleu clair
l'indigo
couleur arc-en-ciel
l'or
