les batiments de la ville
la mairie
l'école
l'hôpital
la pharmacie
le bureau de poste
la banque
le comissariat de police
le poste de police
le théatre
le cinéma
la bibliothèque
le musée
le parc
le zoo
le temple
le sanctuaire
l'église
le magasin
le konbini
le supermarché
le restaurant
l'hôtel
le stade
la gare
le port
l'aeroport
